id	palette	topic	role	seconds	trim_start	title	creator	source_page	download_url	license	license_url	source_page_sha256	media_sha256	advertised_duration_seconds	decoded_duration_seconds	used_by
commons_museum_l	commons	museum	long	30	10	Ambience_Museum Interior	exuberate	https://freesound.org/people/exuberate/sounds/580538	https://cdn.freesound.org/previews/580/580538_1810340-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f8bdb92e75243d7a7030897f4d5f618c809fd43cd7ed498021643ba5ae3475e0	c6d1eaaa3d88350f01caa1f7f5caf177d7f4da06418976053a4ccc206d826775	100.555000	40.100000	commons;stormfolk
commons_museum_s	commons	museum	short	12	5	Ambience interior museum cafe	exuberate	https://freesound.org/people/exuberate/sounds/580539	https://cdn.freesound.org/previews/580/580539_1810340-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7faa554a61223e822242d3060134a1ef91a952015238d8dc2a82affa858fb9bd	73f8bd2c8457ffcf4576a17fa95bc82480ca394bb3674d6d5b1efb993c756f59	136.228000	17.100000	commons;stormfolk
commons_hospital_l	commons	hospital	long	30	10	HOSPITAL - LONG CORRIDOR - ATMO / AMB (02)	tferrino	https://freesound.org/people/tferrino/sounds/618353	https://cdn.freesound.org/previews/618/618353_7891112-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	c16c56c1e8b770da0ff73359a28bfc6ef5ee85302169342b7146f92e95d1acee	736d78c093cb98f327710d45a6e4b07ee44d1453c6ef76ecb2afae12029750b9	106.822000	40.100000	commons
commons_hospital_s	commons	hospital	short	12	5	Pediatric Hospital - Reception / Corridor (Coimbra, Portugal)	tferrino	https://freesound.org/people/tferrino/sounds/640627	https://cdn.freesound.org/previews/640/640627_7891112-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7c3082d0452908f6e31d5f4eb6d63503cd917f0b1ada5819201dfec002076300	f7c3f1ab7bba7241c704c6b5d7fc719e7e6ac0e57d6639c4e227e79a874ac85b	153.003000	17.100000	commons
commons_office_l	commons	office	long	30	10	hungarian post office ambience - a busy day	Frigus_XIII	https://freesound.org/people/Frigus_XIII/sounds/460082	https://cdn.freesound.org/previews/460/460082_1505134-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6b2d29d30c0920c7b5146bd5ad68cb9be591f8f56cdf3315be364b55f23b8f50	4ee5e2fa7817c2e70835ce2cd27e565a73789ec3d85e29fb63260a4238001d45	117.520000	40.100000	commons;stormfolk
commons_office_s	commons	office	short	12	5	G16-11-Police Teletype and Ambience.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/438135	https://cdn.freesound.org/previews/438/438135_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	18dbdb61c62369556c626d99e5a10176b5ee0ac7909cd427a135441cf3c82f26	1adca34680f80fd8f964356711d4e435c05269a47a22da305821fc6713012995	97.603000	17.100000	commons;stormfolk
commons_airport_terminal_l	commons	airport_terminal	long	30	10	crowd int medium quiet active airport terminal 5AM spanish voices Mexico.flac	kyles	https://freesound.org/people/kyles/sounds/455729	https://cdn.freesound.org/previews/455/455729_612689-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	32ffc56764cf2b0bdf2974c76bb813bad8c2072e11055f53c96fa56725e374ec	6a424a17c1e276ddbb674a2ee1490355050d278f4833e6dba823ad3acb64cd15	209.333000	40.100000	commons
commons_airport_terminal_s	commons	airport_terminal	short	12	5	airport Zurich terminal lounge medium crowd heavy echo more movement and conversations and cleaning.flac	kyles	https://freesound.org/people/kyles/sounds/404965	https://cdn.freesound.org/previews/404/404965_612689-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b5e2362e51529fcdb5cf0d24bbd82bb357100e48bec80af20bf340f0e3d7ac4d	594ce53b67f8d095f271c4a50dd24bf620f950798ad6e24228ec6b37d3470f2c	247.074000	17.100000	commons
commons_shopping_mall_l	commons	shopping_mall	long	30	10	Shopping Mall Ambience	leonelmail	https://freesound.org/people/leonelmail/sounds/429068	https://cdn.freesound.org/previews/429/429068_4437257-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	bc8af7370321c804852308cc3373e7bdc045d35126328c0812ac70b45043220f	a30afbc8548446f2999ab373e49b0de4af737b00bfc0900b0ff0979e6067bfdf	165.526000	40.100000	commons;stormfolk
commons_shopping_mall_s	commons	shopping_mall	short	12	5	Food court at Moscow shopping mall - general ambience OMNI mics.flac	gladkiy	https://freesound.org/people/gladkiy/sounds/333940	https://cdn.freesound.org/previews/333/333940_2364707-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	414945bf7be8a6cee80a15309ceebefb80881995da52ce9c6ea2c3d8ffa72577	a15521f47ec248260d2f0d64e918999a4d766959faab629d6690f0660f107c52	1148.000000	17.100000	commons;stormfolk
commons_hotel_lobby_l	commons	hotel_lobby	long	30	7.823	S15-15 Hotel lobby; bg walla.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/675170	https://cdn.freesound.org/previews/675/675170_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	cc30915d94360148b49013d5918856513508bbc284c7ac7015cfd179c4f2bd6c	e278c7639922253915f554ac72eceded0bcf9a09afdd696d58807eb22bfab324	53.468000	37.923000	commons
commons_hotel_lobby_s	commons	hotel_lobby	short	12	5	Hotel lobby - large open plan.wav	soundmary	https://freesound.org/people/soundmary/sounds/117618	https://cdn.freesound.org/previews/117/117618_1160789-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	398a19236ed155aee361f0c14604ae9b6bd436e1ac9d54735210ac284cdfeebc	aedbd31eb5ab15aacc43cec8363de7168509065d96bfe96b9cc9504d091cf659	64.387000	17.100000	commons
commons_auction_l	commons	auction	long	30	10	Auction Ambience 2.wav	ecfike	https://freesound.org/people/ecfike/sounds/133821	https://cdn.freesound.org/previews/133/133821_2337290-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b7912979f75dcfa10b4d7cbfd74c257370cf0a35e2067a9a89b32a263e33d421	cccfa2a75346503ecf4a60df5c3294c6ef1b4d8f3da3410c871f4b905dbf8d30	87.466000	40.100000	commons;stormfolk
commons_auction_s	commons	auction	short	12	5	Auction Ambience 1.wav	ecfike	https://freesound.org/people/ecfike/sounds/133820	https://cdn.freesound.org/previews/133/133820_2337290-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	297aebf272b5da4ff23911034aa5f81529c5e2b2281103269e6719a5d1c30f2d	f099b8cbab66cfabdefef1a5e593feb345867fd763d1e39e6c5253d209ade17e	94.724000	17.100000	commons;stormfolk
commons_city_square_l	commons	city_square	long	30	10	Times square 1700.m4a	olofgud	https://freesound.org/people/olofgud/sounds/639703	https://cdn.freesound.org/previews/639/639703_3265745-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	bb3190779dfd025db31e59eda35074169ac5b580c49bf9a55dcf0ab4b2739dac	783d414b0fee24fec001634409412e468f49f2e84f74106a3d1873c3a8aee068	98.069000	40.100000	commons
commons_city_square_s	commons	city_square	short	12	5	Torino, Piazza Castello	alesonica	https://freesound.org/people/alesonica/sounds/276970	https://cdn.freesound.org/previews/276/276970_5272893-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7457ce475f8ae1b622d3e1e8abd90eb651ef1a999216b8f4a86fb1e1353b309b	506adc716d2efc2849922f4f59639f5108fd6d9165dd4ffe4797c678ec2619d6	130.741000	17.100000	commons
commons_wedding_l	commons	wedding	long	30	10	Crowd at a British wedding reception venue	Pandos	https://freesound.org/people/Pandos/sounds/362353	https://cdn.freesound.org/previews/362/362353_2622803-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	282b8ab1d8eb2a62189111f1a76af8ec57083ea7629f5c97d671c815a3cc165c	8a5b2b3c76b39a3aa49b9f39039f122f78aa8b746c3760a0bd694320c903619e	242.000000	40.100000	commons;stormfolk
commons_wedding_s	commons	wedding	short	12	2.34	Wedding Applause Cheerfully.aif	giovannapaludetto	https://freesound.org/people/giovannapaludetto/sounds/414292	https://cdn.freesound.org/previews/414/414292_7602881-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	270f1d6210b6841b55666946e3f34002dde92194abf38d6bbe70e7cf0c97ae5e	20ae0643fcaeefa4181b47f52fe31f8b233aeb5dfbf251bd078631e5e81dfe7a	19.019000	14.440000	commons;stormfolk
sonora_piano_l	sonora	piano	long	30	10	piano improvisation	aptbr	https://freesound.org/people/aptbr/sounds/362106	https://cdn.freesound.org/previews/362/362106_3783190-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6f80ae7b27d5c0504b6a6983692f501fd742c571710329a92c01a205145d512a	1e4a75db72926084b814ce3a976387547aae78d648e9843b27d31bac506e1222	107.276000	40.100000	sonora
sonora_piano_s	sonora	piano	short	12	5	Touching Piano Improvisation	unfa	https://freesound.org/people/unfa/sounds/342647	https://cdn.freesound.org/previews/342/342647_1038806-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	03ead29a9f7917a53b4122f5c0600bcbbd8758efc53265da9b3b8889b7ac0ca6	cb5c482f17d8f4f58d93d3b57f4cad78090c65f0142048c9c05a170151af05a5	272.843000	17.100000	sonora
sonora_acoustic_guitar_l	sonora	acoustic_guitar	long	30	10	acoustic guitar improvisation by the Cantabrian Sea.wav	yunclas	https://freesound.org/people/yunclas/sounds/404504	https://cdn.freesound.org/previews/404/404504_6031697-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	715c182202ca9dfeb89669401f0258c76f3f92f9bd94aa5e89c4685f01e9a5a9	6eac37c2dcbbb203f5f3acb3d4731236922d4c9ad162122dc77dd279665cf176	233.099000	40.100000	sonora;railchime
sonora_acoustic_guitar_s	sonora	acoustic_guitar	short	12	3.1	Acoustic guitar rythm with maracas	maurolupo	https://freesound.org/people/maurolupo/sounds/211963	https://cdn.freesound.org/previews/211/211963_3931578-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	1e382cd98bf940caa0cca97c75890e4ac850a865ed59d995575136038ddda167	4f6cc3e2a163a1d23d1ea6e01096b57264ea4f47af5abd4ffabb2dd40c24d502	21.301000	15.200000	sonora;railchime
sonora_electric_guitar_l	sonora	electric_guitar	long	30	10	Electric Guitar Harmonics_Fender Strat_ H&K Tube Amp .wav	Del_Monte	https://freesound.org/people/Del_Monte/sounds/657184	https://cdn.freesound.org/previews/657/657184_9195682-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	5c6ebb020cccd04840c509947c02d69671ff7132b7ff395775bde1ad2254017e	42d2e7c1d01d0dab053e99a0d52e2357966a05caa78b93d51630922162b81495	105.101000	40.100000	sonora
sonora_electric_guitar_s	sonora	electric_guitar	short	12	5	Guitar Chords Clean with Delay 105bpm	GioMilko	https://freesound.org/people/GioMilko/sounds/346820	https://cdn.freesound.org/previews/346/346820_5005496-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0242462ec2b7475770e702c3a4f657f831399aa12a628bc8de25c3692d59986f	948917b0859afbf9cb94f2e0ae70c9ec12ca786ec883e3adb8d077bcb0350617	84.571000	17.100000	sonora
sonora_violin_l	sonora	violin	long	30	10	neighbor_practicing_violin.m4a	coltontbrown	https://freesound.org/people/coltontbrown/sounds/476050	https://cdn.freesound.org/previews/476/476050_10144720-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	184f0f64037fc3dad8bdcbc77147ef49ce568dba4f8598cc81c6c7b817dc82c8	3d8ef23bdd585be87207e768110ebd284f8ef04264045013954674dae9031eac	287.125000	40.100000	sonora;railchime
sonora_violin_s	sonora	violin	short	12	5	Mariachi-violin-birds-Tulum.m4a	marsjoy	https://freesound.org/people/marsjoy/sounds/572394	https://cdn.freesound.org/previews/572/572394_12923279-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	5f5292993b5160feefa016b9729c64ddd7215cb9a40729ed5c4413ff044c1311	4d9cb6013a9f07ccfcddc358de94ae87cd727d41216a60900142043de78c81b7	43.541000	17.100000	sonora;railchime
sonora_cello_l	sonora	cello	long	30	10	impro cello	aisselles	https://freesound.org/people/aisselles/sounds/645568	https://cdn.freesound.org/previews/645/645568_3200333-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0136c8e671d250d211d37c735f6f60153ea7ce166784dc002bdc270740863d7d	cca4139c059b0308d13d4fc70b192a850306edfc7867d2d7d7c2139efd2cafae	169.344000	40.100000	sonora
sonora_cello_s	sonora	cello	short	12	5	Cello Play C - 09.wav	cms4f	https://freesound.org/people/cms4f/sounds/159116	https://cdn.freesound.org/previews/159/159116_2018306-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	e1504794bf93a0a0237fc2e92c412d1fce1209764dc556e4b0a3e732bd50f4fb	83300c3c8556fe0fd96e792b4203f166ab0df4f14f74e9783f04db43419f30da	151.200000	17.100000	sonora
sonora_flute_l	sonora	flute	long	30	10	Flute Play C - 17.wav	cms4f	https://freesound.org/people/cms4f/sounds/159131	https://cdn.freesound.org/previews/159/159131_2018306-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	16a852f56be823acebd61b403bc320a16bd47ebc9cf465865d0e1860ad213295	4f3dfd2d63f1a675e76de94f44bf8fd8802dbfd28734ef27bb0444296f623542	80.400000	40.100000	sonora;railchime
sonora_flute_s	sonora	flute	short	12	4	Improvisation with Sopranino recorder.wav	piermic	https://freesound.org/people/piermic/sounds/324085	https://cdn.freesound.org/previews/324/324085_3874114-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	94bf8fea3a44ec35c232ea2a3b512d59192715c4465f860a5558f6a614fa372a	39799ece5041a178e673b958391ca86af794ac377ac61f4bbee904d259ee25e5	24.000000	16.100000	sonora;railchime
sonora_clarinet_l	sonora	clarinet	long	30	10	Clarinet drone.mp3	vgraham1	https://freesound.org/people/vgraham1/sounds/387611	https://cdn.freesound.org/previews/387/387611_7027760-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	45d2eb6b6a2cd4d93dabe93851100cd855eabf61b529e8a1fda8034c105fafb3	61bd02ca1e0e16758e9a2d229ab03171cf23b20353c61ac787af7efa5d306a6e	282.423000	40.100000	sonora
sonora_clarinet_s	sonora	clarinet	short	12	1.468	Moving Clarinet- X-Y Crossed Stereo Pair (NT-5's).wav	debudding	https://freesound.org/people/debudding/sounds/44363	https://cdn.freesound.org/previews/44/44363_62250-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b7fd6498d8aa47b98e3f1cfc21058720b4cc670d028be5bcfab34fbab711271a	828dded0a64a00a8f14401517ac3ec453f88e0c28696536a51379c21faf176b3	16.403000	13.568005	sonora
sonora_saxophone_l	sonora	saxophone	long	30	2.276	Sax improvisation 1.aif	HenKonen	https://freesound.org/people/HenKonen/sounds/682309	https://cdn.freesound.org/previews/682/682309_10938187-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	69df61dc8da4992040699082391a3006a9a813b1a1d34cdc53f93200bc37a737	c41c154e3d20ad86008ae5533bd826f5cb06b53bf1404ecffd51f00787475755	36.827000	32.376009	sonora;railchime
sonora_saxophone_s	sonora	saxophone	short	12	5	Sax improvisation 3.aif	HenKonen	https://freesound.org/people/HenKonen/sounds/682310	https://cdn.freesound.org/previews/682/682310_10938187-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	e0f73b0be05ef619f9e5a03523c228ebb07148bdacf47f38b1a1e150e5f72aa0	f97f7465123b79b4ad42b7621e058cf84b670d8c2571a1c80ab2718042debb00	28.551000	17.100000	sonora;railchime
sonora_trumpet_l	sonora	trumpet	long	30	10	outdoor trumpet practice.wav	thatjeffcarter	https://freesound.org/people/thatjeffcarter/sounds/360542	https://cdn.freesound.org/previews/360/360542_1306869-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	044fa1ad76cfbab5eaf560749191222adedd5db65826eaa81bbfc58723900b2f	edbce9f80f4d50d397ce3dcc64a24a45194a598dd2e8ca397e81ea55ddf8e835	83.901000	40.100000	sonora
sonora_trumpet_s	sonora	trumpet	short	12	5	crowd int high school hallway small group nearby voices heavy echo +distant trumpet practice	kyles	https://freesound.org/people/kyles/sounds/450474	https://cdn.freesound.org/previews/450/450474_612689-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	e552b590b44180ac534fd29baafbea8cefeb9b607bdeb9377f0022911d8ade2d	23215c041431aebf59cce1e670a0d07e0583272a7fa8aebdc3e008ba0feefbb2	66.296000	17.100000	sonora
sonora_trombone_l	sonora	trombone	long	30	10	The Coming Hero	FuzzyTues	https://freesound.org/people/FuzzyTues/sounds/729169	https://cdn.freesound.org/previews/729/729169_14598169-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ec0cfb89dbb04938b9d40497a92c11ec186b8782ada557575d25e600743d3b85	438981af74d23bb025bc4cd5c27ba24711214826f0c625a29ce2f981567b3f2e	86.008000	40.100000	sonora;railchime
sonora_trombone_s	sonora	trombone	short	12	5	trombone glissandi	PhonosUPF	https://freesound.org/people/PhonosUPF/sounds/491009	https://cdn.freesound.org/previews/491/491009_10350281-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	84db2a4b5178e0f8a417be59f5a2aa2bc29004026d82c429b187e4c9e262fd44	c4a28cdc161693040b431ae821a0848c827c379f7638c602c0fd37f64996efed	31.622000	17.100000	sonora;railchime
sonora_accordion_l	sonora	accordion	long	30	10	Lively street (music at the beginning)	xkeril	https://freesound.org/people/xkeril/sounds/689547	https://cdn.freesound.org/previews/689/689547_13504080-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	94386a54a0e8914cf808289603a76ea69ce35d4e20db0ac68837b3dfa7567e6c	00fc2d93b1de120ff883fcc32694ae0f475e28d5f94f9c4b4aff383dce5a0ba6	821.664000	40.100000	sonora
sonora_accordion_s	sonora	accordion	short	12	5	Accordion	lepolainyann	https://freesound.org/people/lepolainyann/sounds/149091	https://cdn.freesound.org/previews/149/149091_2232619-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	fa974b845dacaa396bad2f9a2a995b2d6dd7b5ee46018c4f6135bb01e8d35879	b542c6d1bac9b69ce6b9f2ab6c9604f4581689a561a62cf1a0987b0c46e19fa5	50.816000	17.100000	sonora
sonora_harmonica_l	sonora	harmonica	long	30	7.936	Harmonical improvisation.wav	rocuma	https://freesound.org/people/rocuma/sounds/565759	https://cdn.freesound.org/previews/565/565759_1262662-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	71fc07412f7638c2a16eeab0f20e81381e17a232f1814b92c2e27c9a5aa30f3d	41bcd7a6983dd18060acf65bc7ac26f36320f216b2b118a05dd11bb90249a665	53.808000	38.036000	sonora;railchime
sonora_harmonica_s	sonora	harmonica	short	12	5	"Blues Harmonica ""Train Whistles"""	secretmojo	https://freesound.org/people/secretmojo/sounds/224002	https://cdn.freesound.org/previews/224/224002_82274-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f381549b913c80c29b89affd2574c6c79a0a92dbcaaf5e7e216a889407e92c3b	3dad6bbc5f2e78205b3fb0c7218f9b0eae1620c57d62bd09aec8da87ad4aabe0	47.136000	17.100000	sonora;railchime
sonora_harp_l	sonora	harp	long	30	1.298	Harp Wild Flutter.wav	luckylittleraven	https://freesound.org/people/luckylittleraven/sounds/415442	https://cdn.freesound.org/previews/415/415442_2112203-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	3e4583b0015a94359eae617572180582e0e8510504a4f9d1f04c5391fc5c4384	cd53090f3271262c772b73c5e688287eeff9d2da5ecd966ff3eaebcbf394c226	33.893000	31.398005	sonora
sonora_harp_s	sonora	harp	short	12	1.715	Harp Melody 3.wav	luckylittleraven	https://freesound.org/people/luckylittleraven/sounds/415386	https://cdn.freesound.org/previews/415/415386_2112203-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b3bd8fe69fc0f977f625baf9c67416ea490505a002933e1857316251b93a23a9	208fccc1524830a270d5071e9b57129026f0699459192154b974d1e2a2240dad	17.145000	13.815011	sonora
sonora_ukulele_l	sonora	ukulele	long	30	0.871	ukulele jingle.wav	buzbe20	https://freesound.org/people/buzbe20/sounds/389758	https://cdn.freesound.org/previews/389/389758_5111994-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2dc855917c616e470786787c7037e187c71fcfab8ebbedf933722240e4a2d740	78f3182107bf96232e52af5d859d2951dd0a4f08246ba8ea7b25daa198ee94f2	32.613000	30.971000	sonora;railchime
sonora_ukulele_s	sonora	ukulele	short	12	1.07	short ukulele loop by rea.mp3	reasanka	https://freesound.org/people/reasanka/sounds/383023	https://cdn.freesound.org/previews/383/383023_6336990-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f6082b43336f8e093b31b3b71256b0329e50ad9d8f2467bdd1cf49c81509b00b	5b322da2f52981c95845669ba5806cb60139a34a80888bf9ddf00b73698de017	15.209000	13.170000	sonora;railchime
sonora_sitar_l	sonora	sitar	long	30	6.841	Sitar.wav	Toni_Quiroga	https://freesound.org/people/Toni_Quiroga/sounds/339970	https://cdn.freesound.org/previews/339/339970_5302138-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ed1e4370b94c24e05bdc845b4921ff305c90bb02c6e1bee522eb3460678e6e53	e7494a727b247b88d51ae934b10f419e5218ffbf8f8f3743d7c949c7e9b526dc	50.522000	36.940998	sonora
sonora_sitar_s	sonora	sitar	short	12	5	Indian sitar	amritofficial69	https://freesound.org/people/amritofficial69/sounds/273666	https://cdn.freesound.org/previews/273/273666_5178374-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	5fd5eefb119085eb35f634dd5001d3387ec7593650f6c8b33aeabe8b9d4777c9	ecbe0132507cb3bde79e6b6c6b3ef349063482c50850f943a4fe116e2079218b	28.409000	17.100000	sonora
sonora_kalimba_l	sonora	kalimba	long	30	2.187	Kalimba06	ondrosik	https://freesound.org/people/ondrosik/sounds/728666	https://cdn.freesound.org/previews/728/728666_2140699-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	e4a5aed577cb1ed2f39fa7c85a67def5a1ca0b21ef058722467469c02e1018fa	cc7be2972c116ed0de8254d4b4f38b4c8f0c0ff67f6bd87a2223d6e6b8667d6e	36.562000	32.287000	sonora;railchime
sonora_kalimba_s	sonora	kalimba	short	12	1.807	Kalimbastrum17	ondrosik	https://freesound.org/people/ondrosik/sounds/728677	https://cdn.freesound.org/previews/728/728677_2140699-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	889077618331f2c72ea7917d24cd248a47018f3d0788ff902751f70937fe6a28	a6bf3b9be556e019caac69b49651cee3d52e02413d36fd8aac4f41159cff6273	17.420000	13.907000	sonora;railchime
sonora_tabla_l	sonora	tabla	long	30	1.294	tabla 5to4 85bpm -loop.aif	MieliTietty	https://freesound.org/people/MieliTietty/sounds/633150	https://cdn.freesound.org/previews/633/633150_10486071-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	8616d862c4fa049ff3cc4118dea025242516f9977f7dfbd3258141175ebff63a	ac86f255c3e283bfaa49eda6a80a352efafb7b303a3d34a0c3526504f82aa79e	33.881000	31.393991	sonora
sonora_tabla_s	sonora	tabla	short	12	5	tabla loop efe.aif	MieliTietty	https://freesound.org/people/MieliTietty/sounds/510839	https://cdn.freesound.org/previews/510/510839_10486071-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f0f2bc970460b03d6a614ae2531e0fdcd5d7a50118cfd318ed6b8ac24b582885	1aae11433cc67491f7b9d24b04c239e5b92d22cfb1f267bbb51f50e42c6ecb11	32.000000	17.100000	sonora
sonora_taiko_l	sonora	taiko	long	30	10	Taiko Drums - Mastered WITH Stereo Imaging.wav	WelvynZPorterSamples	https://freesound.org/people/WelvynZPorterSamples/sounds/621290	https://cdn.freesound.org/previews/621/621290_13749321-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	adbd8dabdfee148734f8df12efe67a736d392367649984e9cba6edd549147ee9	170c2619fd618d77fb781610cc78352beadad18f92afcbae3324ee8ce3260eb4	71.287000	40.100000	sonora;railchime
sonora_taiko_s	sonora	taiko	short	12	2.119	taiko sequence	PhonosUPF	https://freesound.org/people/PhonosUPF/sounds/499537	https://cdn.freesound.org/previews/499/499537_10350281-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7e5d5ca6d36dd5b4b80c8382875f2e207ea6a08448d3879aca9da5a28e64d166	4f6dd36601f25dfe46f349bda84fa5825baeef1f1c1fefc61a90290f834e1dcc	18.358000	14.219002	sonora;railchime
sonora_handpan_l	sonora	handpan	long	30	10	Flying over the hill HandPan (Atmos)	szegvari	https://freesound.org/people/szegvari/sounds/548026	https://cdn.freesound.org/previews/548/548026_2282212-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	da26ac483d0f53413b8a8a4d8f85d38a190b05a109ddb9de92ea7d80f00cb6b0	2e97d6ee7ba3ca7aaafb7719e9529b20c495ba5bc289a60fa2233ce035e08c8a	69.913000	40.100000	sonora
sonora_handpan_s	sonora	handpan	short	12	5	HandPan Waveform Stereo C2	Vanyamba	https://freesound.org/people/Vanyamba/sounds/615570	https://cdn.freesound.org/previews/615/615570_1063450-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	335c7cbceaf0b6417b85236d257c4aede8ea9b4c1045ded37795a3e3f41b8eab	c13f46385153794477f2e314bfe46d7f90b09b4c10f8943ca436e84142be50e9	30.000000	17.100000	sonora
sonora_gamelan_l	sonora	gamelan	long	30	10	Chaos Music at MiM	stomachache	https://freesound.org/people/stomachache/sounds/167246	https://cdn.freesound.org/previews/167/167246_177850-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6638dd52174927c99658a7325edd43d51ea374330ad2309eaffa87daefc2035e	bb118651e1e07a2aeaba0a5b50fdd64ec0dad795aa03c555bc1d301f76a74d5c	338.169000	40.100000	sonora;railchime
sonora_gamelan_s	sonora	gamelan	short	12	0.956	dmp4.ogg	tedthetrumpet	https://freesound.org/people/tedthetrumpet/sounds/401	https://cdn.freesound.org/previews/0/401_177-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0e08cba088034000547d931644e5ab01203193ed098d08554fdc295d9912b66b	dda2f4478a9d7b4398bdb4afd075d77288b7184baeca1220d0203569013fa94c	14.867000	13.056009	sonora;railchime
sonora_marimba_l	sonora	marimba	long	30	7.932	Happy Train Abstract Indrustrial Ethno World Jazz Drum Flute Marimba Cinematic Music Surround.wav	szegvari	https://freesound.org/people/szegvari/sounds/608802	https://cdn.freesound.org/previews/608/608802_2282212-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	c1f2a6a92f27b56438e739cd71ab6ad8c3f48fee170dfa4fec3cec0d2a381d64	394508bf72526b8f22b4bb780360069e9167b71b872b492722dcb938329dcd43	53.797000	38.032000	sonora
